time_from_present_myr,ra_deg,dec_deg,distance_kpc,galactocentric_radius_kpc,pm_ra_cosdec_masyr,pm_dec_masyr,radial_velocity_kms
-741.4902407536927,248.01164830457236,-38.48293524440829,8.610027031505984,2.6589732020770507,-4.349773594500677,-2.0178253562593285,-66.75274707477577
-741.198469016394,247.9509510754323,-38.276515509881946,8.572881156801751,2.639967517281095,-4.25478052573797,-1.9961810545034862,-68.17671884309321
-740.9066972790953,247.90218449081948,-38.06654807803577,8.535478427563044,2.620293237227833,-4.157373941920651,-1.975712762796342,-69.59518064064274
-740.6149255417965,247.86552346553188,-37.853057379331325,8.497831706539982,2.599946540098625,-4.057473477035353,-1.9563956728598972,-71.00602131328199
-740.3231538044979,247.8411476831105,-37.63606554848443,8.45995467986539,2.5789240891398717,-3.954993297529899,-1.9382064185299341,-72.40692193104779
-740.0313820671993,247.82924190037375,-37.41559267369756,8.421861924189745,2.5572230803008966,-3.8498433288058163,-1.921122933609858,-73.79540980558468
-739.7396103299004,247.8300048484941,-37.191654948074856,8.383568847480948,2.5348402478200027,-3.7419252191951786,-1.9051251753199236,-75.1688246410692
-739.4478385926018,247.84361227874155,-36.96427449261568,8.345092242927993,2.511776433167781,-3.631143220045512,-1.8901885031950403,-76.52421659929529
-739.1560668553032,247.8702810130551,-36.73346017166383,8.306449557663274,2.488028746460862,-3.5173877557547093,-1.876295940297838,-77.85855913565743
-738.8642951180044,247.91021609222585,-36.49922698944039,8.267659583816371,2.4635973448724036,-3.400549280940668,-1.863426972584894,-79.16852227130818
-738.5725233807057,247.96362837224183,-36.261587557144175,8.228742383249578,2.4384831767261015,-3.2805141158916222,-1.8515629632190143,-80.4505242523241
-738.280751643407,248.03075068131537,-36.0205483732385,8.189718888987054,2.4126860759071733,-3.1571589195078587,-1.840688567704515,-81.70078192267073
-737.9889799061083,248.11180002255506,-35.776124828510326,8.150612315330159,2.386209847218867,-3.030362611808595,-1.830788340036775,-82.91518251506473
-737.6972081688097,248.20701085351922,-35.52832465213652,8.111446487138045,2.3590576914237036,-2.8999970085753146,-1.8218476072618803,-84.08935380155272
-737.4054364315109,248.31663466403728,-35.27715486984414,8.072247354287326,2.3312329201337296,-2.7659262315364455,-1.813856963461412,-85.21860536198295
-737.1136646942122,248.44091662661327,-35.02262537202701,8.033042213608525,2.302741601619852,-2.628015219986458,-1.8068064749335147,-86.29793234071106
-736.8218929569134,248.58011364061812,-34.764745540667114,7.993860243938857,2.2735906425531938,-2.486123231621709,-1.8006900439560818,-87.3219347815982
-736.5301212196148,248.73448983788586,-34.50352566965789,7.95473251265826,2.2437884460077937,-2.3401064611247366,-1.7955045855174379,-88.28486800128519
-736.2383494823162,248.90431649679192,-34.238977391994254,7.915692084570002,2.213345077628007,-2.189818987340988,-1.791249927272275,-89.1805939907388
-735.9465777450173,249.08986562833402,-33.971114019111894,7.876774601503903,2.1822731557048254,-2.0351139896813017,-1.7879303921510963,-90.00247475739332
-735.6548060077187,249.29143452015273,-33.69995225165788,7.838016619564944,2.1505853181357604,-1.875840223738883,-1.785556141751758,-90.74360118431844
-735.36303427042,249.50929584367645,-33.42551392524818,7.799458732910925,2.1183000666426115,-1.711852465945115,-1.7841387943906504,-91.39638030999812
-735.0712625331213,249.74377182899124,-33.1478169836145,7.761142664994081,2.0854334556997842,-1.5429952382633245,-1.7837040452231585,-91.95282931505913
-734.7794907958225,249.99515789288316,-32.866892309098034,7.7231137088557,2.052008324473078,-1.3691242146795195,-1.7842790298756788,-92.40438143489321
-734.4877190585239,250.26375761386836,-32.582775178648184,7.6854197951464025,2.0180504223294116,-1.1900969886010435,-1.7859003547986456,-92.74183482304338
-734.1959473212252,250.54987600812655,-32.295506931747084,7.648112074359352,1.983589499480793,-1.005777919802938,-1.7886147586460732,-92.95542915135717
-733.9041755839265,250.85383360139545,-32.00513740510155,7.611244605065864,1.9486582183352918,-0.8160361894099791,-1.792482009401937,-93.03471363969899
-733.6124038466278,251.17594631156183,-31.711727399828213,7.574874831499441,1.913294829112019,-0.6207529220200783,-1.797574073873966,-92.96853192710226
-733.3206321093292,251.51652877056543,-31.415348213209654,7.539063673186198,1.8775432742588567,-0.4198230565986941,-1.8039791420701878,-92.74497537016103
-733.0288603720304,251.87590136744888,-31.116085194250616,7.503876054767704,1.8414529615140238,-0.21315849595203332,-1.8118022916863825,-92.35133392142102
-732.7370886347317,252.25436485283885,-30.81403951566877,7.469381031586687,1.805082146777363,-0.0006960527059117313,-1.8211685487298235,-91.7740698344833
-732.445316897433,252.65223518083863,-30.509330220524777,7.435651849982846,1.76849488047064,0.21760449721303113,-1.8322255677140855,-90.99878808352027
-732.1535451601343,253.0697932315388,-30.202096441093683,7.402765609888332,1.731767406000388,0.44174575226437723,-1.845149803007198,-90.01007284023416
-731.8617734228355,253.5073276973851,-29.892501581706533,7.370804793269728,1.6949840685445985,0.6716926395153882,-1.8601429444330895,-88.79168091602078
-731.5700016855369,253.9651085233402,-29.580734625857936,7.339856518865938,1.658241394817156,0.9073605246475257,-1.877440281834777,-87.32634175255241
-731.2782299482383,254.44336559524075,-29.2670184420598,7.31001343409902,1.6216510630349645,1.148600478008968,-1.8973116507780419,-85.59587911269713
-730.9864582109394,254.94232698093293,-28.951604240042958,7.281372681584299,1.5853375389979445,1.395195172645099,-1.9200660520571022,-83.58114451835063
-730.6946864736408,255.46215267042837,-28.63478333466527,7.25403751083853,1.549445363282893,1.64683163847647,-1.946050677663142,-81.26222807494092
-730.4029147363422,256.0029993676565,-28.316891405956717,7.228117035587784,1.5141338447645012,1.9031016728529357,-1.9756616272478917,-78.61854500633684
-730.1111429990434,256.5649414184146,-27.998308392454337,7.203725681078348,1.4795861737067277,2.1634610693828593,-2.009335613390465,-75.62912432106484
-729.8193712617447,257.14799625936774,-27.679465779753592,7.180983653012846,1.4460073688944286,2.427212866526493,-2.047556482290363,-72.2729638733426
-729.527599524446,257.75210196925644,-27.360850504319313,7.160016622206583,1.4136268416875104,2.6934695524941596,-2.090854113167718,-68.52951756679319
-729.2358277871473,258.37709736718443,-27.043012151048924,7.140955442739234,1.3826997603931561,2.961106553936921,-2.1398038151207674,-64.379380265151
-728.9440560498485,259.0227094938547,-26.726556191211355,7.123935140730399,1.3535074940137888,3.2287031514974966,-2.1950305636692273,-59.805082130613414
-728.6522843125499,259.68851200087477,-26.412165058214953,7.109094557618427,1.3263575750117718,3.494462108827669,-2.257202297190206,-54.79247048711855
-728.3605125752513,260.3738999726151,-26.100590754278787,7.0965744990382005,1.301581540217685,3.7561226475166642,-2.32702831137805,-49.332496379462896
-728.0687408379524,261.0780505910142,-25.792665255337457,7.086515716973954,1.2795304121426698,4.010875479055941,-2.4052409574782962,-43.423874451228535
-727.7769691006538,261.79986249203745,-25.48928156064925,7.079055808096048,1.2605694089129806,4.255312989826707,-2.492552646410368,-37.07683294845866
-727.4851973633552,262.5379220198716,-25.191419429876447,7.0743248800532905,1.2450653095391149,4.4854631024750535,-2.589583633597415,-30.31723341426563
-727.1934256260563,263.2904593124172,-24.90010800170287,7.0724395623871645,1.2333739635859742,4.696927345367091,-2.696747158230909,-23.190832600408054
-726.9016538887577,264.05532690540525,-24.616413179553593,7.073497684821233,1.2258211942701935,4.8851464301279135,-2.81410593110401,-15.766169985461232
-726.609882151459,264.83002236935766,-24.34139883368437,7.077569502449144,1.2226845240507818,5.045744189344409,-2.941240137655963,-8.133976792135517
-726.3181104141603,265.6116970175329,-24.0760778266911,7.084692037677033,1.2241743004551067,5.1748943802722716,-3.0771589759574645,-0.40396963625934085
-726.0263386768615,266.39725402497083,-23.821368795361973,7.094864985026687,1.2304152607326349,5.269592906479916,-3.220275089772283,7.302673886926209
-725.7345669395629,267.18342228292914,-23.578033008872083,7.108047419532493,1.2414372922458987,5.327870195875312,-3.3685237478758103,14.861978042013419
-725.4427952022642,267.96684573354844,-23.346651241964054,7.124159318276939,1.257168409393563,5.348810431622632,-3.519453694917912,22.155830408991243
-725.1510234649654,268.74419244911843,-23.12759705772754,7.1430858310395235,1.277436308351307,5.332612483135484,-3.670485433185445,29.0799661505368
-724.8592517276668,269.51223060158804,-22.921013134199313,7.164679995669847,1.301980373272636,5.2804259109685105,-3.8190206120407533,35.54899409442234
-724.5674799903682,270.2679122370269,-22.726832816681313,7.188771162941253,1.3304635819920272,5.194291503906006,-3.9626324487593343,41.49974692061153
-724.2757082530693,271.00845214347737,-22.544787779545008,7.215172634304629,1.3624921054809667,5.077005513812486,-4.099213248744554,46.89254756108688
-723.9839365157707,271.7313985948971,-22.374452624278785,7.2436881562889806,1.39763590384274,4.932870993913012,-4.2275734477768,51.71017255919624
-723.692164778472,272.4347513649266,-22.215323344551827,7.274118292748379,1.4354505929729182,4.767148880828692,-4.347241375637632,55.95556992170401
-723.4003930411733,273.1170032878759,-22.06685448057496,7.306267630621651,1.4754986196515165,4.585005956038712,-4.458031554770304,59.64819680915969
-723.1086213038745,273.77709458873477,-21.92847187222499,7.3399475692439085,1.5173661302879866,4.391170145582614,-4.5599841577449665,62.81949173606049
-722.8168495665759,274.4143658779357,-21.799602137583094,7.3749820387570155,1.5606713627068034,4.189739475719088,-4.653331461397397,65.50790697671505
-722.5250778292772,275.02849289522635,-21.679677313507273,7.411207063219655,1.6050717840477782,3.9841070538271053,-4.738461519750727,67.75519021398722
-722.2333060919784,275.61941841088026,-21.568150395144936,7.448471985253302,1.6502645340673854,3.776968510547677,-4.815862976378691,69.6025055582798
-721.9415343546798,276.187294638394,-21.464501352781337,7.4866391897349205,1.6959855323543789,3.570376711165897,-4.886092621093237,71.08916233766352
-721.649762617381,276.73243092711726,-21.36824926897758,7.525583740583047,1.7420059311164668,3.365871634908444,-4.949746411814998,72.2511164066523
-721.3579908800823,277.25524471808455,-21.27894705478789,7.5651910770298825,1.7881289364072712,3.164538668892075,-5.007413916071072,73.12065805510272
-721.0662191427837,277.7562326016596,-21.196176747543962,7.605358050399911,1.8341862969112708,2.967143412191347,-5.0596717423642605,73.72664294233672
-720.774447405485,278.2359400321886,-21.119566986116673,7.645989505964315,1.8800332145419083,2.774196052082654,-5.107068279661536,74.094535708281
-720.4826756681862,278.6949452201101,-21.048774062912784,7.686998892817949,1.9255463443262468,2.5860099263233036,-5.150104323384002,74.24707387350036
-720.1909039308875,279.13384095749274,-20.983484809846676,7.728306841448671,1.9706201063898776,2.4027589107856047,-5.189237577808907,74.20449150962733
-719.8991321935889,279.5532268259548,-20.923416736315215,7.769840572665755,2.0151640926487326,2.224515869731999,-5.224881632894699,73.98491961842203
-719.6073604562902,279.95369650906946,-20.868315520819998,7.811533725112203,2.0591003065159335,2.0512763088140007,-5.257404840280016,73.60460419321852
-719.3155887189914,280.33584092934433,-20.81794023851463,7.853324602266786,2.1023631702713534,1.8829879385939614,-5.287135593026457,73.0783760778292
-719.0238169816928,280.7002379750868,-20.77207812969005,7.8951567125713344,2.144895823061668,1.719554532803163,-5.314365555266196,72.41960376361433
-718.732045244394,281.04744566126914,-20.730529396158147,7.936978687848344,2.186649406531146,1.5608525173349603,-5.3393509678489846,71.6405098880003
-718.4402735070954,281.3780112542589,-20.693112130994496,7.97874254446488,2.227582480299843,1.4067404964807084,-5.362319919933179,70.75216591964715
-718.1485017697967,281.69246092078987,-20.65965922681149,8.020404427929604,2.2676592096933783,1.2570621851562778,-5.383473605626392,69.76470445860505
-717.8567300324979,281.99130588310516,-20.630010191059124,8.061923625207996,2.3068497427786134,1.1116563270761535,-5.402991580510479,68.68735763714724
-717.5649582951993,282.2750345197135,-20.604020958196593,8.103262919703338,2.3451278726153943,0.9703524407586838,-5.421032608294717,67.52853448797951
-717.2731865579005,282.54411689286735,-20.58155734260613,8.144388136532369,2.382471351253347,0.8329787469491602,-5.437738622834957,66.29593497700021
-716.9814148206019,282.7990042341993,-20.562487778069436,8.185267043833266,2.418861638994991,0.6993652800685276,-5.453237145349367,64.99648809153975
-716.6896430833032,283.0401283334857,-20.546694687923548,8.225870564381497,2.454282632662856,0.5693419678570792,-5.4676421211815285,63.636603716518906
-716.3978713460044,283.2679034266548,-20.53406672658275,8.26617174924793,2.4887208779654726,0.44274205531291067,-5.481056721122765,62.22212700174962
-716.1060996087058,283.4827224280219,-20.524495680964506,8.306145346461037,2.5221648790366813,0.3194013358396157,-5.4935711212524,60.75830452151916
-715.814327871407,283.6849634367669,-20.51788248437675,8.345768335531638,2.554605125040335,0.19916044338316016,-5.505269471559756,59.24998384307804
-715.5225561341083,283.8749840892225,-20.514129459870514,8.38501909899186,2.586033544212703,0.08186464809776613,-5.516227282110279,57.7015691047775
-715.2307843968097,284.05313358568304,-20.51315347652329,8.42387857220285,2.6164438982178098,-0.032636415859639,-5.526514400642736,56.117129553658515
-714.9390126595109,284.2197324459108,-20.51486663081489,8.46232786263764,2.6458300719777963,-0.1444889317356446,-5.536191275611901,54.50029016256823
-714.6472409222123,284.37509483051446,-20.519189073383345,8.500349847272865,2.6741878124556444,-0.25383147093235203,-5.5453176358620295,52.85440835943331
-714.3554691849135,284.5195177098525,-20.5260394647565,8.537928558179825,2.701513844975386,-0.360798062896959,-5.553945502130381,51.18259800094164
-714.0636974476149,284.6532825440561,-20.53534777142205,8.575049612885723,2.727805087944665,-0.4655189567091801,-5.562122313064549,49.4876862718281
-713.7719257103162,284.7766576254323,-20.54704444554564,8.61169941724062,2.7530593114182262,-0.5681189785227121,-5.569891734963262,47.772273573461256
-713.4801539730174,284.88989798121594,-20.561063191452188,8.647865346988487,2.777274826568474,-0.6687180722512965,-5.577294140340453,46.03875416381022
-713.1883822357188,284.99324590757516,-20.577340766817244,8.683535673277008,2.800450404755871,-0.7674310650951814,-5.584366715261009,44.28929611767685
-712.89661049842,285.08693148231555,-20.595816782242746,8.718699495226097,2.822585208362944,-0.8643689960816281,-5.591143166852871,42.52593132827524
-712.6048387611213,285.17116997564676,-20.616432741386124,8.753346470519503,2.84367835257978,-0.9596389925735447,-5.597655166970506,40.75050876969692
-712.3130670238227,285.24617456962176,-20.639135118792517,8.78746758432146,2.8637303412011414,-1.0533422275551767,-5.603931387366413,38.964774006086046
-712.021295286524,285.31213510206766,-20.663870243169534,8.821053891277666,2.8827404275939075,-1.1455783980192016,-5.6099986180295,37.17026936439278
-711.7295235492252,285.3692442153924,-20.690587849520636,8.854097186468275,2.9007095350783025,-1.2364408559935274,-5.615881377558461,35.36850988409962
-711.4377518119265,285.41767448065536,-20.719239494278067,8.88658990683813,2.9176376291372925,-1.326021204365622,-5.621602615051392,33.56082010103949
-711.1459800746279,285.4575922451968,-20.749778883666572,8.91852498933403,2.9335251649214014,-1.4144077437902651,-5.627183574301968,31.748464204988665
-710.8542083373292,285.48915668896257,-20.7821595016131,8.949896130682436,2.948373192088326,-1.5016838838939377,-5.632643456402822,29.932602608175937
-710.5624366000304,285.512512011813,-20.816343114498597,8.980696669368141,2.962181336631468,-1.5879337892023013,-5.638000243203518,28.114324742689288
-710.2706648627318,285.5277999123705,-20.8522867294378,9.01092117336,2.974950760335076,-1.6732352814134879,-5.643270289746574,26.29461379297965
-709.978893125433,285.53515185993325,-20.889951150533815,9.040564332777079,2.9866821654464237,-1.757664860589956,-5.648469118791259,24.474411151084027
-709.6871213881343,285.5346913706161,-20.929298758747723,9.069621204570105,2.997376270233355,-1.841296357601529,-5.653610882813265,22.654576678855783
-709.3953496508357,285.5265343034189,-20.9702933995596,9.098087180794277,3.0070337978948336,-1.9242015402514991,-5.658708153515562,20.835928404268056
-709.103577913537,285.5107891021633,-21.01290027699105,9.1259579716387,3.0156554688346375,-2.0064502290932595,-5.66377290068287,19.019196233270065
-708.8118061762382,285.4875570096856,-21.05708596365666,9.153229575180038,3.0232419789002014,-2.0881097105173403,-5.668816192163809,17.205082978386148
-708.5200344389395,285.45692935186497,-21.102820115668248,9.179898064572464,3.0297934422341926,-2.169247276596261,-5.673848616395618,15.394212139267724
-708.2282627016409,285.4189995652076,-21.15006814268115,9.205960340814068,3.0353115976718943,-2.24992483461547,-5.678878851469273,13.587211580327077
-707.936490964342,285.37384575732756,-21.19880201272853,9.231412965261248,3.0397965015396005,-2.330205801441675,-5.683915395096348,11.784617870869846
-707.6447192270434,285.32154260913507,-21.24899298610857,9.256252898695802,3.0432487127796755,-2.4101508874053694,-5.688966123402502,9.98694965022419
-707.3529474897448,285.2621585925911,-21.300613330061434,9.280477299413127,3.045668743993855,-2.489820172769494,-5.694037689983223,8.19468243474095
-707.061175752446,285.1957584410115,-21.353632211784547,9.304083451282315,3.047057553959334,-2.5692717845663795,-5.699136237358139,6.4082464187614185
-706.7694040151473,285.12239694101686,-21.408033055105278,9.32706939060124,3.04741504098157,-2.6485635104039407,-5.704268373518118,4.62811049197007
-706.4776322778487,285.04212158450576,-21.46378458068126,9.349431885206801,3.0467411341882946,-2.727752309239548,-5.709438916895791,2.8545765338362963
-706.1858605405499,284.95498034685966,-21.520863812174337,9.371169141326316,3.0450366132891538,-2.806892797946665,-5.714652180540093,1.088029429246843
-705.8940888032512,284.8610104874742,-21.57924644009936,9.392278427737054,3.0423011830391404,-2.8860410348511802,-5.719912679321973,-0.6712630433208224
-705.6023170659525,284.7602509973295,-21.63891181674022,9.412759055061485,3.038536186371043,-2.965249368795549,-5.725223667475995,-2.422950449300569
-705.3105453286539,284.6527284844846,-21.699837102340528,9.432608510002765,3.0337412606561944,-3.044571479856328,-5.730588103362569,-4.166791852006227
-705.0187735913551,284.53846666911306,-21.762001099444067,9.451825002362373,3.0279165591679753,-3.124060619145817,-5.736008958263886,-5.90255436731495
-704.7270018540564,284.41748413001494,-21.82538322958481,9.470406818692597,3.021062211057106,-3.2037689893561327,-5.741488482675834,-7.630043707237375
-704.4352301167578,284.2897943112189,-21.889963555013406,9.488352301967831,3.0131783138056165,-3.28374930356369,-5.747028733715126,-9.349069203459603
-704.143458379459,284.15540562733213,-21.9557227047294,9.505659849438883,3.004264955412985,-3.3640531141747125,-5.752631440274216,-11.05947426172867
-703.8516866421603,284.0143175516266,-22.022643273831488,9.522328068659112,2.9943217979242465,-3.444732650306963,-5.75829797665517,-12.761146311843348
-703.5599149048617,283.8665378831711,-22.090703709218722,9.53835452364413,2.9833496332240816,-3.5258384334744335,-5.764029484149468,-14.453955351430533
-703.2681431675629,283.71205341761527,-22.15988855311835,9.55373896329289,2.97134843510337,-3.607422514337604,-5.769825875132609,-16.137858821821755
-702.9763714302642,283.55085426242954,-22.23018000637481,9.56847931296935,2.958318214307348,-3.6895363484872443,-5.775688013786491,-17.812799641350612
-702.6845996929655,283.38292422731035,-22.30156118757059,9.58257404035083,2.9442591750698606,-3.7722319358849066,-5.781616039176595,-19.47875385715015
-702.3928279556668,283.20823962482064,-22.374017942443515,9.596021331107197,2.92917101146884,-3.8555618909852853,-5.787610221193594,-21.135765014020155
-702.1010562183681,283.0267762533395,-22.4475322530289,9.608820234404083,2.9130547988932536,-3.9395778139698976,-5.793671437393711,-22.7838416306057
-701.8092844810694,282.83850317920326,-22.522089292583082,9.620967959347286,2.89591025093667,-4.0243337020041245,-5.799798540690985,-24.42309710489478
-701.5175127437708,282.64338605561073,-22.59766996608855,9.632463990760355,2.8777391180515477,-4.109880637601795,-5.805991177980759,-26.053638659759685
-701.2257410064719,282.4413813014257,-22.674264160670866,9.643305881714266,2.858541199983312,-4.196273900980043,-5.812250235330148,-27.675626682699438
-700.9339692691733,282.23245223674024,-22.75185375951795,9.65349240281352,2.838319097121016,-4.283565036099316,-5.818575476835038,-29.289219170544037
-700.6421975318747,282.01653866519445,-22.83043046304076,9.66302119237144,2.8170724876844777,-4.3718112447122195,-5.824967139056248,-30.89468383423584
-700.3504257945759,281.79359165572833,-22.909974001898334,9.671890031367383,2.7948039678918826,-4.461066465312209,-5.831425805643025,-32.492310693841226
-700.0586540572772,281.56355063031594,-22.990473109128107,9.68009668465784,2.771515366505444,-4.55138698152822,-5.837952303576024,-34.082434285776216
-699.7668823199785,281.3263432954853,-23.071918797502743,9.687638737912783,2.747208126960086,-4.642830787217703,-5.844548486682281,-35.66548142775882
-699.4751105826798,281.0818992353346,-23.154299027123535,9.694513260541845,2.7218848957459554,-4.735455714179917,-5.851216311846247,-37.24192837511097
-699.1833388453811,280.83014791729033,-23.237599382488384,9.700717933563574,2.695550104745049,-4.829319785309065,-5.857957915395865,-38.81227585666448
-698.8915671080824,280.5710025238788,-23.32181266317563,9.706249192534736,2.6682066383756484,-4.924483912667898,-5.864776941138796,-40.37715829931399
-698.5997953707837,280.3043814307927,-23.40692518681264,9.711104042022757,2.639860155217294,-5.0210064315494085,-5.871678745904483,-41.93726828704196
-698.308023633485,280.0301899273562,-23.49292982150222,9.715278601067784,2.610515646558204,-5.118949203744745,-5.87866904066267,-43.493425942303375
-698.0162518961863,279.7483304077334,-23.579818478612818,9.718768838981536,2.58017955619691,-5.218373732130658,-5.88575567626973,-45.04650593474991
-697.7244801588877,279.4586964833167,-23.66758449298426,9.721570052900095,2.5488588773268366,-5.319343202837438,-5.892948166739144,-46.59756114469792
-697.4327084215889,279.1611860187822,-23.756221465590897,9.723677975392981,2.5165634805147734,-5.421918554286888,-5.900258331398403,-48.14769523564486
-697.1409366842902,278.85567820468964,-23.845726377479025,9.725087004689334,2.4833026820901942,-5.5261644512909385,-5.907700188169064,-49.69826039224779
-696.8491649469916,278.5420626925499,-23.936093636935958,9.72579168196701,2.449089702048134,-5.632142261623599,-5.915290590714289,-51.25063121914615
-696.5573932096929,278.2202077416996,-24.02732409406719,9.725785180290666,2.4139373190352504,-5.7399158948411895,-5.923050022792782,-52.806493812666346
-696.2656214723941,277.8899806085153,-24.119420746738243,9.72506014232413,2.377861009436267,-5.849545457954608,-5.9310033817140475,-54.36769328304108
-695.9738497350954,277.55124770470735,-24.212386208616685,9.723609106249716,2.340879774080752,-5.961087763808849,-5.939180095493502,-55.936283385593185
-695.6820779977968,277.2038682779494,-24.306227342714855,9.7214234880139,2.3030149843787724,-6.0745956872884745,-5.947615178985415,-57.514568162851056
-695.390306260498,276.847692107478,-24.4009537280365,9.718493683720823,2.264290835700454,-6.190119063397,-5.956349154168452,-59.10519041734564
-695.0985345231993,276.48257979454945,-24.49658076296561,9.714809472712568,2.224736842391061,-6.307698587036707,-5.96542909373293,-60.71109325530275
-694.8067627859007,276.1083737598053,-24.593126253537893,9.710359151513904,2.184385415055603,-6.427368664857878,-5.974910286595896,-62.335589624198406
-694.5149910486019,275.7249227961055,-24.690614302530722,9.705130290357486,2.143275117109545,-6.549146975910472,-5.984857575633142,-63.98236394829736
-694.2232193113032,275.3320636269326,-24.789073341499275,9.699107962756578,2.1014486215943604,-6.673035418168923,-5.995348276608683,-65.65561458507338
-693.9314475740046,274.92963873154014,-24.88853938271588,9.692276467519076,2.0589563153563404,-6.799012794719023,-6.006473998188318,-67.36005822797718
-693.6396758367058,274.51751120627733,-24.98905801914551,9.684619296201296,2.0158583259050804,-6.9270275924866604,-6.018341235330258,-69.10095123285018
-693.3479040994071,274.09552530329813,-25.09068594121312,9.676116279642846,1.9722201626893583,-7.056997158805373,-6.03107476197938,-70.88426927853828
-693.0561323621084,273.6635471318891,-25.19348307479501,9.666746675437457,1.928120067092944,-7.188788266335598,-6.044828998874257,-72.71663618986108
-692.7643606248098,273.22145244949473,-25.297533029125326,9.656486168611831,1.8836459521086142,-7.322217148977325,-6.059779675943832,-74.60547849237258
-692.4725888875109,272.7691364900732,-25.402924977669226,9.645308520698011,1.8388998482149514,-7.457027675969796,-6.076145463686367,-76.55895181573496
-692.1808171502123,272.3065245174477,-25.509774600471086,9.63318482448003,1.793998535588188,-7.59288592624826,-6.094179890465727,-78.58602586408668
-691.8890454129137,271.8335734185476,-25.618216233537883,9.620082702471604,1.749074911470523,-7.729352104523478,-6.114189536822959,-80.69634558752679
-691.5972736756149,271.35028574347086,-25.72841335716814,9.605966792592895,1.7042803583414181,-7.865868697247202,-6.136533524124615,-82.90008685104155
-691.3055019383162,270.8567146844797,-25.84055250019563,9.590797840472687,1.6597859717906918,-8.001741038836153,-6.161630472966178,-85.20749198397081
-691.0137302010176,270.3529892787553,-25.95486309091104,9.574534323780966,1.615785647786392,-8.136086602596844,-6.189969234342623,-87.62865414009312
-690.7219584637188,269.8393223224999,-26.071614646545,9.557130606675205,1.5724955925963977,-8.267841935576007,-6.222086588610456,-90.17254538207237
-690.4301867264201,269.3160335406406,-26.191117628042864,9.538538550337227,1.5301567092818436,-8.39569836540652,-6.258583030585912,-92.84644060643028
-690.1384149891214,268.783561897549,-26.31373167802363,9.518708178824854,1.4890341973639458,-8.518100690384768,-6.300088371472375,-95.65467307183181
-689.8466432518227,268.242510656159,-26.439866359278497,9.497588753064994,1.4494173020380738,-8.633242484969612,-6.347229565915463,-98.5979854492735
-689.5548715145239,267.6936428047499,-26.56997723301866,9.475129476806675,1.4116150486949246,-8.739165661234937,-6.400549854126619,-101.67230426249915
-689.2630997772253,267.1378806455731,-26.704539943718544,9.451281060581627,1.3759520004605057,-8.834464848945323,-6.460055630377834,-104.86695981518625
-688.9713280399267,266.5762492232572,-26.844011985018735,9.42600046570219,1.3427651472859155,-8.918075520131993,-6.525328411240411,-108.16111955146782
-688.6795563026278,266.00986850470485,-26.98880137835864,9.399250455949863,1.312395173195016,-8.988850899685401,-6.595802166439243,-111.52386273262306
-688.3877845653292,265.439961993298,-27.13926795928063,9.371006389901993,1.285181224810668,-9.04567096129499,-6.6707694075782635,-114.91551893912981
-688.0960128280306,264.8678573024744,-27.29570115969482,9.341256119580725,1.2614471431676508,-9.087560754068518,-6.749393741224078,-118.28961305946535
-687.8042410907318,264.2949458995023,-27.458320640674277,9.310002374804787,1.2414883657148164,-9.113782301828023,-6.830729149941904,-121.59476745860712
-687.5124693534331,263.72268150038855,-27.627259509965373,9.277264946351096,1.2255583478467078,-9.123912334433538,-6.913736394167938,-124.77679850731577
-687.2206976161344,263.1525424320663,-27.802563593997025,9.243080445914789,1.2138537184831752,-9.117842826939734,-6.997335662063991,-127.78078092248724
-686.9289258788357,262.5860039873858,-27.984194751065047,9.207503999832587,1.2065038528593872,-9.095804027698652,-7.080437796936908,-130.5534993812925
-686.6371541415369,262.0244978940602,-28.172024818857356,9.170605046108486,1.2035601611705775,-9.058367292675273,-7.162006658158886,-133.0461880016136
-686.3453824042383,261.4694000607078,-28.365843412165137,9.132469105870486,1.204994602146639,-9.006467984602372,-7.241105047294918,-135.2184174361895
-686.0536106669397,260.9219856313473,-28.56537706602973,9.093192925743812,1.2106999525030706,-8.941389772046639,-7.316960685308361,-137.0416886459249
-685.7618389296408,260.38339578353106,-28.770293134229984,9.052880851432292,1.2204974741327959,-8.864728091187958,-7.389007179481663,-138.50167518121145
-685.4700671923422,259.8546211823735,-28.98022958388881,9.011640486704072,1.2341477706442083,-8.778299817768932,-7.456905552519038,-139.59905901850442
-685.1782954550436,259.3364818223186,-29.194804953238386,8.969578096855374,1.2513656523232666,-8.684001613053656,-7.520537846559899,-140.34749810084332
-684.8865237177447,258.82962655033646,-29.413641810033347,8.92679532066612,1.2718359928825635,-8.583682771593999,-7.579975582922269,-140.77048796079995
-684.5947519804461,258.33454665977416,-29.63637398904918,8.8833870726621,1.295228673214354,-8.479012455339543,-7.635426292458889,-140.89679958341893
-684.3029802431474,257.851590232606,-29.8626574721768,8.839440901446784,1.321212346530275,-8.37142350715374,-7.687191607672726,-140.75711173256929
-684.0112085058487,257.3809866650951,-30.092177622681458,8.795034773538038,1.3494634128258678,-8.26207045698745,-7.7356142409970445,-140.38097290233554
-683.7194367685499,256.92287440216734,-30.32465114662304,8.750239488266278,1.3796743104940175,-8.151834855921605,-7.781058564643549,-139.7956840010708
-683.4276650312513,256.47732374937516,-30.5598247908173,8.705118346154272,1.4115574933701742,-8.041372249228585,-7.8238729629358525,-139.0251783845075
